0 0 0 0 2391 0.018 0.263 0.287
0 0 0 0 2402 0.154 0.259 0.326
0 0 0 0 2403 0.021 0.248 0.291
0 0 0 0 2412 0.021 0.560 4.145
0 0 0 0 2401 0.028 0.253 0.300
0 0 0 1 2049 0.006 0.301 3.176
0 0 0 1 2016 0.006 0.064 0.094
0 0 0 1 2134 0.006 0.065 0.092
0 0 0 1 2027 0.006 0.259 2.626
0 0 0 1 2020 0.006 0.064 0.093
0 0 0 1 2093 0.006 0.066 0.094
0 0 0 2 1710 0.011 0.548 2.573
0 0 0 2 1767 0.008 0.415 0.883
0 0 0 2 1739 0.006 0.737 4.831
0 0 0 2 1708 0.007 0.398 0.587
0 0 0 2 1761 0.012 0.468 0.663
0 0 0 2 1784 0.033 0.458 1.586
0 0 0 3 2232 0.013 0.214 0.266
0 0 0 3 2228 0.020 0.198 0.257
0 0 0 3 2224 0.442 0.199 0.259
0 0 0 3 2228 0.017 0.192 0.234
0 0 0 3 2229 0.015 0.201 0.270
0 0 0 3 2232 0.018 0.206 0.297
0 0 0 4 1980 0.008 0.087 0.149
0 0 0 4 2139 0.007 0.454 4.836
0 0 0 4 2141 0.007 0.396 4.104
0 0 0 4 2100 0.007 0.394 4.079
0 0 0 4 2034 0.006 0.285 2.685
0 0 0 4 2097 0.012 0.313 3.042
0 0 1 0 2380 0.021 0.254 0.280
0 0 1 0 2380 0.007 0.258 0.299
0 0 1 0 2381 0.013 0.263 0.296
0 0 1 0 2381 0.013 0.263 0.302
0 0 1 0 2377 0.012 0.584 4.493
0 0 1 0 2378 0.010 0.538 3.797
0 0 1 1 2134 0.008 0.066 0.092
0 0 1 1 2097 0.006 0.064 0.091
0 0 1 1 2081 0.006 0.261 2.638
0 0 1 1 2112 0.113 0.326 3.483
0 0 1 1 2119 0.006 0.064 0.094
0 0 1 1 2137 0.009 0.063 0.093
0 0 1 2 1799 0.007 0.425 0.693
0 0 1 2 1782 0.008 0.439 0.700
0 0 1 2 1751 0.010 1.228 10.570
0 0 1 2 1783 0.009 0.688 4.547
0 0 1 2 1744 0.016 0.800 4.761
0 0 1 2 1744 0.029 0.662 3.189
0 0 1 3 2205 0.016 0.200 0.282
0 0 1 3 2214 0.015 0.209 0.267
0 0 1 3 2205 0.009 0.203 0.282
0 0 1 3 2220 0.022 0.209 0.336
0 0 1 3 2220 0.011 0.195 0.246
0 0 1 3 2219 0.014 0.802 8.043
0 0 1 4 2150 0.007 0.090 0.174
0 0 1 4 2152 0.007 0.083 0.119
0 0 1 4 2146 0.007 0.286 2.802
0 0 1 4 2101 0.007 0.361 3.623
0 0 1 4 2107 0.008 0.096 0.184
0 0 1 4 2115 0.007 0.100 0.208
0 0 2 0 2333 0.021 0.260 0.310
0 0 2 0 2340 0.019 0.508 3.459
0 0 2 0 2336 0.270 0.258 0.271
0 0 2 0 2336 0.023 0.268 0.304
0 0 2 0 2342 0.021 0.264 0.298
0 0 2 0 2334 0.273 0.309 0.911
0 0 2 1 2048 0.007 0.064 0.092
0 0 2 1 2036 0.007 0.275 2.841
0 0 2 1 2062 0.006 0.065 0.092
0 0 2 1 2071 0.005 0.064 0.093
0 0 2 1 2030 0.005 0.115 0.730
0 0 2 1 2031 0.005 0.177 1.565
0 0 2 2 1755 0.008 0.694 3.085
0 0 2 2 1723 0.009 0.434 0.541
0 0 2 2 1716 0.009 0.415 0.760
0 0 2 2 1729 0.009 0.413 0.597
0 0 2 2 1673 0.013 0.657 3.328
0 0 2 2 1718 0.011 0.392 0.583
0 0 2 3 2164 0.273 0.183 0.261
0 0 2 3 2182 0.302 0.209 0.280
0 0 2 3 2170 0.024 0.183 0.221
0 0 2 3 2165 0.007 0.190 0.236
0 0 2 3 2168 0.429 0.195 0.265
0 0 2 3 2171 0.007 0.200 0.273
0 0 2 4 2043 0.007 0.241 2.083
0 0 2 4 2071 0.007 0.092 0.184
0 0 2 4 2102 0.008 0.412 4.288
0 0 2 4 2060 0.007 0.106 0.176
0 0 2 4 2106 0.011 0.174 1.252
0 0 2 4 2101 0.007 0.094 0.201
0 1 0 0 2819 0.017 0.218 0.243
0 1 0 0 2844 0.262 0.226 0.236
0 1 0 0 2839 0.017 0.224 0.247
0 1 0 0 2863 0.018 0.219 0.244
0 1 0 0 2838 0.016 0.225 0.249
0 1 0 0 2841 0.019 0.539 4.195
0 1 0 1 2426 0.004 0.210 2.117
0 1 0 1 2401 0.007 0.089 0.535
0 1 0 1 2547 0.004 0.053 0.073
0 1 0 1 2461 0.007 0.054 0.075
0 1 0 1 2481 0.004 0.099 0.668
0 1 0 1 2399 0.005 0.334 3.730
0 1 0 2 2302 0.013 0.881 6.913
0 1 0 2 2250 0.009 0.391 0.584
0 1 0 2 2286 0.008 0.393 1.163
0 1 0 2 2249 0.008 0.468 2.290
0 1 0 2 2210 0.011 0.388 0.476
0 1 0 2 2253 0.010 0.393 0.678
0 1 0 3 2696 0.016 0.182 0.236
0 1 0 3 2669 0.011 0.174 0.189
0 1 0 3 2677 0.017 0.182 0.260
0 1 0 3 2653 0.021 0.181 0.234
0 1 0 3 2666 0.267 0.178 0.247
0 1 0 3 2667 0.008 0.169 0.201
0 1 0 4 2711 0.010 0.200 1.760
0 1 0 4 2594 0.007 0.074 0.131
0 1 0 4 2657 0.009 0.073 0.189
0 1 0 4 2508 0.006 0.074 0.136
0 1 0 4 2537 0.006 0.073 0.129
0 1 0 4 2617 0.006 0.074 0.138
0 1 1 0 2875 0.014 0.223 0.268
0 1 1 0 2867 0.089 0.221 0.244
0 1 1 0 2829 0.019 0.231 0.244
0 1 1 0 2890 0.018 0.648 5.723
0 1 1 0 2864 0.016 0.238 0.309
0 1 1 0 2883 0.017 0.219 0.235
0 1 1 1 2505 0.010 0.053 0.073
0 1 1 1 2567 0.005 0.512 6.035
0 1 1 1 2554 0.005 0.336 3.716
0 1 1 1 2447 0.006 0.054 0.073
0 1 1 1 2387 0.006 0.052 0.074
0 1 1 1 2458 0.004 0.053 0.076
0 1 1 2 2318 0.009 0.721 5.387
0 1 1 2 2342 0.007 0.395 0.479
0 1 1 2 2351 0.009 0.372 0.503
0 1 1 2 2352 0.009 0.615 4.418
0 1 1 2 2304 0.007 1.252 8.904
0 1 1 2 2357 0.014 0.398 0.525
0 1 1 3 2652 0.009 0.173 0.255
0 1 1 3 2678 0.012 0.162 0.256
0 1 1 3 2661 0.006 0.171 0.251
0 1 1 3 2693 0.013 0.175 0.279
0 1 1 3 2690 0.099 0.160 0.210
0 1 1 3 2654 0.011 0.188 0.285
0 1 1 4 2704 0.006 0.081 0.185
0 1 1 4 2750 0.006 0.075 0.135
0 1 1 4 2692 0.006 0.073 0.135
0 1 1 4 2649 0.006 0.075 0.121
0 1 1 4 2679 0.006 0.140 1.045
0 1 1 4 2749 0.006 0.305 3.125
0 1 2 0 2809 0.016 0.227 0.257
0 1 2 0 2814 0.015 0.433 2.924
0 1 2 0 2803 0.017 0.227 0.256
0 1 2 0 2801 0.018 0.227 0.260
0 1 2 0 2812 0.018 0.655 5.651
0 1 2 0 2834 0.019 0.226 0.242
0 1 2 1 2464 0.006 0.054 0.074
0 1 2 1 2422 0.009 0.054 0.075
0 1 2 1 2488 0.007 0.316 3.486
0 1 2 1 2516 0.010 0.165 1.485
0 1 2 1 2410 0.004 0.054 0.074
0 1 2 1 2486 0.004 0.054 0.077
0 1 2 2 2314 0.303 0.541 2.354
0 1 2 2 2219 0.010 0.314 0.409
0 1 2 2 2225 0.011 0.559 3.277
0 1 2 2 2270 0.010 0.344 0.601
0 1 2 2 2266 0.007 0.310 0.446
0 1 2 2 2262 0.009 0.653 4.766
0 1 2 3 2628 0.009 0.165 0.195
0 1 2 3 2648 0.009 0.174 0.249
0 1 2 3 2619 0.012 0.183 0.259
0 1 2 3 2662 0.011 0.201 0.537
0 1 2 3 2659 0.010 0.191 0.267
0 1 2 3 2631 0.010 0.179 0.273
0 1 2 4 2730 0.007 0.076 0.148
0 1 2 4 2660 0.006 0.078 0.173
0 1 2 4 2653 0.082 0.080 0.152
0 1 2 4 2695 0.007 0.402 4.401
0 1 2 4 2715 0.009 0.072 0.110
0 1 2 4 2705 0.007 0.077 0.145
0 2 0 0 3015 0.017 0.231 0.257
0 2 0 0 3020 0.015 0.215 0.268
0 2 0 0 3005 0.015 0.230 0.290
0 2 0 0 3008 0.014 0.233 0.266
0 2 0 0 3013 0.012 0.227 0.268
0 2 0 0 3030 0.014 0.225 0.272
0 2 0 1 2487 0.006 0.629 7.551
0 2 0 1 2591 0.009 0.055 0.078
0 2 0 1 2607 0.006 0.079 0.412
0 2 0 1 2471 0.005 0.054 0.076
0 2 0 1 2569 0.006 0.511 6.020
0 2 0 1 2416 0.005 0.193 1.890
0 2 0 2 2289 0.008 0.400 0.976
0 2 0 2 2325 0.009 0.563 3.151
0 2 0 2 2303 0.007 0.346 0.464
0 2 0 2 2238 0.007 0.371 0.568
0 2 0 2 2284 0.011 0.465 2.194
0 2 0 2 2246 0.008 0.578 3.308
0 2 0 3 2840 0.007 0.179 0.258
0 2 0 3 2810 0.010 0.175 0.265
0 2 0 3 2838 0.011 0.187 0.247
0 2 0 3 2802 0.012 0.158 0.233
0 2 0 3 2796 0.011 0.175 0.256
0 2 0 3 2800 0.017 0.166 0.234
0 2 0 4 2694 0.008 0.091 0.167
0 2 0 4 2783 0.007 0.076 0.183
0 2 0 4 2644 0.007 0.077 0.149
0 2 0 4 2585 0.008 0.442 4.860
0 2 0 4 2653 0.006 0.404 4.386
0 2 0 4 2693 0.007 0.071 0.122
0 2 1 0 2983 0.006 0.219 0.246
0 2 1 0 3018 0.006 0.237 0.408
0 2 1 0 2990 0.006 0.222 0.266
0 2 1 0 3000 0.008 0.231 0.271
0 2 1 0 3001 0.006 0.233 0.287
0 2 1 0 2999 0.009 0.228 0.266
0 2 1 1 2662 0.006 0.053 0.075
0 2 1 1 2675 0.006 0.055 0.078
0 2 1 1 2650 0.005 0.054 0.075
0 2 1 1 2708 0.005 0.077 0.384
0 2 1 1 2704 0.005 0.165 1.500
0 2 1 1 2712 0.017 0.054 0.076
0 2 1 2 2356 0.008 0.423 1.617
0 2 1 2 2371 0.009 0.370 0.504
0 2 1 2 2369 0.007 0.375 0.835
0 2 1 2 2177 0.007 0.703 4.676
0 2 1 2 2311 0.011 0.360 0.512
0 2 1 2 2372 0.010 0.365 0.498
0 2 1 3 2801 0.017 0.177 0.256
0 2 1 3 2820 0.005 0.184 0.290
0 2 1 3 2827 0.016 0.387 2.907
0 2 1 3 2810 0.010 0.166 0.198
0 2 1 3 2826 0.011 0.162 0.306
0 2 1 3 2808 0.011 0.168 0.217
0 2 1 4 2688 0.006 0.407 4.439
0 2 1 4 2757 0.006 0.164 1.283
0 2 1 4 2851 0.007 0.177 1.435
0 2 1 4 2767 0.011 0.417 4.628
0 2 1 4 2827 0.008 0.451 4.995
0 2 1 4 2845 0.007 0.347 3.637
0 2 2 0 2970 0.015 0.215 0.262
0 2 2 0 2942 0.013 0.231 0.267
0 2 2 0 2939 0.014 0.232 0.270
0 2 2 0 2944 0.016 0.227 0.262
0 2 2 0 2954 0.013 0.236 0.279
0 2 2 0 2944 0.015 0.221 0.262
0 2 2 1 2627 0.006 0.053 0.076
0 2 2 1 2624 0.006 0.055 0.075
0 2 2 1 2637 0.006 0.079 0.405
0 2 2 1 2630 0.006 0.054 0.076
0 2 2 1 2557 0.005 0.054 0.077
0 2 2 1 2622 0.006 0.507 5.968
0 2 2 2 2336 0.009 0.370 0.506
0 2 2 2 2326 0.010 0.574 3.239
0 2 2 2 2341 0.008 2.760 23.765
0 2 2 2 2291 0.010 0.481 1.584
0 2 2 2 2328 0.009 0.376 0.521
0 2 2 2 2314 0.010 0.787 6.495
0 2 2 3 2766 0.008 0.132 0.185
0 2 2 3 2772 0.009 0.163 0.235
0 2 2 3 2781 0.013 0.173 0.273
0 2 2 3 2798 0.011 0.161 0.231
0 2 2 3 2793 0.007 0.722 7.366
0 2 2 3 2775 0.014 0.185 0.264
0 2 2 4 2811 0.011 0.392 4.234
0 2 2 4 2775 0.007 0.230 2.110
0 2 2 4 2759 0.012 0.075 0.144
0 2 2 4 2708 0.013 0.207 1.417
0 2 2 4 2836 0.006 0.359 3.773
0 2 2 4 2768 0.010 0.075 0.133
1 0 0 0 2367 0.088 0.262 0.293
1 0 0 0 2360 0.019 0.260 0.281
1 0 0 0 2373 0.019 0.257 0.295
1 0 0 0 2360 0.157 0.256 0.298
1 0 0 0 2352 0.019 0.263 0.276
1 0 0 0 2358 0.024 0.255 0.302
1 0 0 1 2287 0.012 0.188 0.247
1 0 0 1 2293 0.013 0.181 0.246
1 0 0 1 2289 0.100 0.203 0.247
1 0 0 1 2279 0.007 0.185 0.249
1 0 0 1 2285 0.015 0.200 0.262
1 0 0 1 2279 0.014 0.206 0.253
1 0 0 2 2330 0.007 0.274 0.312
1 0 0 2 2341 0.006 0.274 0.378
1 0 0 2 2325 0.012 0.293 0.405
1 0 0 2 2312 0.007 0.291 0.377
1 0 0 2 2332 0.007 0.274 0.392
1 0 0 2 2349 0.008 0.287 0.392
1 0 0 3 2323 0.086 0.256 0.281
1 0 0 3 2309 0.023 0.253 0.277
1 0 0 3 2304 0.026 0.254 0.285
1 0 0 3 2309 0.019 0.254 0.313
1 0 0 3 2299 0.024 0.260 0.314
1 0 0 3 2291 0.025 0.261 0.302
1 0 0 4 2269 0.014 0.239 0.352
1 0 0 4 2276 0.010 0.253 0.369
1 0 0 4 2275 0.017 0.250 0.356
1 0 0 4 2268 0.022 0.257 0.351
1 0 0 4 2286 0.275 0.260 0.346
1 0 0 4 2298 0.010 0.248 0.311
1 0 1 0 2349 0.017 0.255 0.296
1 0 1 0 2367 0.198 0.263 0.318
1 0 1 0 2356 0.011 0.256 0.299
1 0 1 0 2359 0.018 0.582 4.413
1 0 1 0 2362 0.012 0.257 0.299
1 0 1 0 2353 0.019 0.495 3.327
1 0 1 1 2274 0.012 0.183 0.247
1 0 1 1 2281 0.008 0.187 0.247
1 0 1 1 2278 0.012 0.196 0.263
1 0 1 1 2282 0.020 0.176 0.253
1 0 1 1 2279 0.010 0.185 0.247
1 0 1 1 2272 0.012 0.692 6.714
1 0 1 2 2323 0.008 0.277 0.339
1 0 1 2 2323 0.008 0.279 0.395
1 0 1 2 2331 0.007 0.590 4.157
1 0 1 2 2099 0.007 0.284 0.376
1 0 1 2 2333 0.008 1.045 10.163
1 0 1 2 2330 0.008 0.271 0.409
1 0 1 3 2312 0.015 0.252 0.288
1 0 1 3 2302 0.266 0.253 0.273
1 0 1 3 2316 0.015 0.251 0.279
1 0 1 3 2305 0.026 0.330 1.191
1 0 1 3 2293 0.027 0.252 0.300
1 0 1 3 2300 0.013 0.262 0.276
1 0 1 4 2262 0.318 0.251 0.320
1 0 1 4 2266 0.015 0.262 0.385
1 0 1 4 2275 0.024 0.250 0.279
1 0 1 4 2264 0.008 0.244 0.306
1 0 1 4 2274 0.009 0.999 10.073
1 0 1 4 2283 0.010 0.250 0.404
1 0 2 0 2337 0.020 0.255 0.310
1 0 2 0 2341 0.267 0.249 0.297
1 0 2 0 2337 0.021 0.263 0.330
1 0 2 0 2336 0.025 0.252 0.300
1 0 2 0 2349 0.254 0.616 4.818
1 0 2 0 2344 0.156 0.258 0.305
1 0 2 1 2275 0.013 0.202 0.247
1 0 2 1 2273 0.012 0.198 0.294
1 0 2 1 2267 0.010 0.198 0.247
1 0 2 1 2286 0.016 0.194 0.263
1 0 2 1 2264 0.011 0.206 0.252
1 0 2 1 2274 0.013 0.185 0.248
1 0 2 2 2348 0.007 0.282 0.328
1 0 2 2 2344 0.007 0.271 0.351
1 0 2 2 2302 0.007 0.296 0.400
1 0 2 2 2330 0.008 0.599 4.396
1 0 2 2 2349 0.015 0.416 2.074
1 0 2 2 2329 0.007 0.269 0.353
1 0 2 3 2298 0.027 0.265 0.285
1 0 2 3 2297 0.020 0.255 0.289
1 0 2 3 2297 0.019 0.264 0.302
1 0 2 3 2301 0.025 0.260 0.302
1 0 2 3 2301 0.020 0.251 0.291
1 0 2 3 2300 0.017 0.253 0.286
1 0 2 4 2261 0.010 0.238 0.278
1 0 2 4 2280 0.008 0.247 0.314
1 0 2 4 2272 0.011 0.788 7.342
1 0 2 4 2259 0.020 0.243 0.283
1 0 2 4 2290 0.012 0.790 7.290
1 0 2 4 2263 0.006 0.254 0.349
1 1 0 0 2768 0.015 0.230 0.246
1 1 0 0 2815 0.015 0.229 0.271
1 1 0 0 2831 0.015 0.218 0.244
1 1 0 0 2801 0.014 0.227 0.262
1 1 0 0 2807 0.017 0.222 0.244
1 1 0 0 2818 0.018 0.220 0.259
1 1 0 1 2776 0.013 0.146 0.165
1 1 0 1 2753 0.011 0.164 0.245
1 1 0 1 2792 0.011 0.160 0.246
1 1 0 1 2772 0.009 0.152 0.247
1 1 0 1 2765 0.278 0.157 0.219
1 1 0 1 2759 0.154 0.169 0.234
1 1 0 2 2941 0.008 0.215 0.246
1 1 0 2 2927 0.008 0.254 0.339
1 1 0 2 2899 0.006 0.237 0.296
1 1 0 2 2940 0.006 0.227 0.341
1 1 0 2 2895 0.009 0.236 0.471
1 1 0 2 2909 0.006 0.235 0.313
1 1 0 3 2799 0.022 0.223 0.257
1 1 0 3 2748 0.015 0.223 0.249
1 1 0 3 2734 0.012 0.220 0.251
1 1 0 3 2763 0.015 0.226 0.275
1 1 0 3 2775 0.015 0.222 0.266
1 1 0 3 2704 0.015 0.219 0.246
1 1 0 4 2794 0.010 0.215 0.267
1 1 0 4 2740 0.012 0.228 0.359
1 1 0 4 2783 0.191 0.218 0.280
1 1 0 4 2780 0.010 0.212 0.242
1 1 0 4 2733 0.011 0.226 0.295
1 1 0 4 2745 0.010 0.225 0.312
1 1 1 0 2885 0.017 0.226 0.292
1 1 1 0 2853 0.013 0.224 0.245
1 1 1 0 2877 0.017 0.226 0.250
1 1 1 0 2861 0.016 0.234 0.306
1 1 1 0 2858 0.144 0.222 0.267
1 1 1 0 2875 0.015 0.232 0.256
1 1 1 1 2787 0.013 0.152 0.260
1 1 1 1 2808 0.012 0.151 0.219
1 1 1 1 2799 0.011 0.159 0.211
1 1 1 1 2760 0.012 0.164 0.253
1 1 1 1 2780 0.011 0.147 0.166
1 1 1 1 2781 0.005 0.148 0.191
1 1 1 2 2998 0.006 0.233 0.303
1 1 1 2 2952 0.006 0.226 0.311
1 1 1 2 2967 0.009 0.235 0.306
1 1 1 2 2945 0.009 0.228 0.294
1 1 1 2 2915 0.006 0.237 0.332
1 1 1 2 2977 0.006 0.240 0.330
1 1 1 3 2840 0.012 0.224 0.253
1 1 1 3 2816 0.017 0.229 0.261
1 1 1 3 2824 0.012 0.228 0.287
1 1 1 3 2805 0.016 0.213 0.248
1 1 1 3 2786 0.015 0.218 0.243
1 1 1 3 2789 0.013 0.221 0.289
1 1 1 4 2780 0.011 0.225 0.309
1 1 1 4 2753 0.010 0.219 0.281
1 1 1 4 2820 0.013 0.204 0.243
1 1 1 4 2766 0.012 0.219 0.263
1 1 1 4 2792 0.007 0.217 0.286
1 1 1 4 2771 0.272 0.212 0.270
1 1 2 0 2848 0.265 0.226 0.239
1 1 2 0 2801 0.204 0.223 0.271
1 1 2 0 2801 0.012 0.225 0.242
1 1 2 0 2799 0.018 0.227 0.286
1 1 2 0 2826 0.144 0.536 4.199
1 1 2 0 2814 0.018 0.228 0.294
1 1 2 1 2721 0.010 0.159 0.246
1 1 2 1 2759 0.272 0.151 0.182
1 1 2 1 2752 0.011 0.147 0.182
1 1 2 1 2734 0.011 0.139 0.166
1 1 2 1 2729 0.274 0.176 0.232
1 1 2 1 2722 0.012 0.152 0.179
1 1 2 2 2925 0.006 0.232 0.304
1 1 2 2 2942 0.007 0.249 0.297
1 1 2 2 2906 0.009 0.234 0.314
1 1 2 2 2932 0.009 0.248 0.333
1 1 2 2 2877 0.006 0.239 0.328
1 1 2 2 2939 0.008 0.250 0.363
1 1 2 3 2767 0.271 0.224 0.235
1 1 2 3 2768 0.144 0.231 0.289
1 1 2 3 2780 0.018 0.218 0.235
1 1 2 3 2769 0.016 0.224 0.245
1 1 2 3 2725 0.017 0.223 0.311
1 1 2 3 2696 0.017 0.231 0.260
1 1 2 4 2722 0.011 0.222 0.302
1 1 2 4 2733 0.012 0.206 0.232
1 1 2 4 2742 0.011 0.201 0.237
1 1 2 4 2715 0.012 0.217 0.253
1 1 2 4 2633 0.006 0.209 0.284
1 1 2 4 2749 0.011 0.219 0.283
1 2 0 0 3010 0.013 0.231 0.257
1 2 0 0 3012 0.018 0.222 0.277
1 2 0 0 3001 0.016 0.225 0.273
1 2 0 0 3001 0.021 0.225 0.270
1 2 0 0 3006 0.017 0.228 0.271
1 2 0 0 3023 0.013 0.227 0.268
1 2 0 1 2934 0.010 0.157 0.234
1 2 0 1 2935 0.007 0.180 0.247
1 2 0 1 2924 0.005 0.160 0.235
1 2 0 1 2902 0.007 0.158 0.249
1 2 0 1 2944 0.013 0.141 0.180
1 2 0 1 2918 0.008 0.172 0.241
1 2 0 2 2990 0.007 0.245 0.300
1 2 0 2 3002 0.010 0.253 0.346
